,tag,title,comment,src
15193,태그없음,ㅜ머지 갑자기 왜 친구추천에 이상한 인스타툰 작가가 뜨지,걍 알고리즘이겠거니 해,인티
15194,이별,헤어진게 내 문제는 아닌거지?,그니까 연애 하면서 둘 다 가질 순 없는데,인티
15195,썸,썸인지 아닌지 헷갈리는데 어떻게 떠봐야하나,"연락으로 판단하지마,,,",인티
15196,질문,여자에게 자연스럽게 레스토랑 가자고 하는 방법 좀,실례지만 레스토랑 가실래요 ?,펨코
15197,짝,인프피들은 왤케 어려울까,선톡오면 신호야ㅋㅋ,인티
15198,기타,내 스토리 좋아요 눌러주면 호감이냥,3번 눌러줘야지,인티
15199,데이트코스 질문,클스마스 익선동,거긴 원래도 바글바글한데 크리스마스엔,펨코
15200,태그없음,나 지금 어장관리하는거같아ㅜㅜㅜㅠ,알면 다행입니다,인티
15201,잡담,오늘 회사에서 스튜 해줬음,스튜어딨으?,펨코
15202,태그없음,남자는 좋아하면 티가 다 나는거 같아,알려죠 어케 티 나는데?,인티
15203,잡담,결국 여친 말대로하면 나쁜건 없고 오히려 즐겁고 좋은데,그런 사람하고 결혼해야 됨,펨코
15204,태그없음,원래 사람이 뚱뚱해지면 외모자신감사라져?,그치 살빼면 자신감 저절로 생기듯이,인티
15205,잡담,어떤게 힘드신가요?,내 친구들은 담배 잠깐 끊은 적은 있어도 술은 계속 먹던데,펨코
15206,이별,전애인이 프뮤로 티 내다가 연락 온 적 있어?,프뮤는 티내기 용이라 연락 안하는듯,인티
15207,잡담,아는 누나랑 카톡하는데,응 재밌게 놀았어 좋더라 거기! 주말에 누나 시간 날 때 같이 가자 ㅋㅋㅋ 한 번 더 가고 싶은데 갈 사람이 없네,펨코
15208,태그없음,연애할 때 얼굴&성격,스킨십 가능한 정도면 ㄱㅊ지 않나,인티
15209,연애중,센스있는 선물이 과연 뭐임?,진짜 정성이 중요한 것 같음,인티
15210,잡담,남자는 선 굵어지면 더 잘생겨지네,다 비슷한거같은데 확실히 남자다워지네 어디서 차이가 나는거지??,펨코
15211,이별,정말 인생 통틀어 가장 사랑했고 의미 있었던 연애는 길게 봤을 때 찬 사람 차인 사람 중에 누가 더 후회할까?,난 차인사람,인티
15212,태그없음,애인생겨서 행복한 전애인한테 새해 복 많이 받으라는 카톡 보내는 미련있는 전애인,걍 보내~~~ 하고싶은거 하면서 사는거지,인티
15213,태그없음,좋아하는 사람이 너무 밉다,왜 미워?,인티
15214,태그없음,연애가 강박처럼 느껴져,굳이싶은데 전남친 많다고 좋은게 아님,인티
15215,태그없음,회피형들은 결혼하면 싸우거나 이혼해???? 아님 잘살아?,회피형이라서 라기보단 상대와의 합에 따라 다르겠지?,인티
15216,잡담,밤새도록 술마셨다고 6시에 연락오고 그후로 연락안됨,자겠지,펨코
15217,태그없음,만난 지 두 달 정도 됐는데 어디 아프면 아프다고 해?,나는 썸인데 말해,인티
15218,질문,수험생 여자친구 사줄만한 선물 뭐가 있을까?,발받침대나 독서대 압박스타킹,펨코
15219,태그없음,애인이랑 전화 끊고 게임하는게 나쁨??,개인적인 시간이 필요해  누구 만나러가는것도 아니고 겜하는건데 이해해줬으면 좋겠다 ,인티
15220,연애중,애인이 전애인 인스타 언팔을 안해,언팔도 안 했어? ㅋㅋㅋㅡ흐 답답,인티
15221,이별,카톡이랑 인스타에서 찌질하고 싶다,그러라고 있는 공간임,펨코
15222,태그없음,댄서랑 연애,연애는 아니고 썸 타봄,인티
15223,연애중,차없는데 여행갈때 렌트하는 커플 있어?,전남친이랑 했었는데 내가 운전 했고 만날 때 마다 렌트 했었당,인티
15224,태그없음,권태나 식은거 어떻게 깨달아,50일부터 그러면 걔는 글러먹은거임,인티
15225,기타,나 어디가든 예쁘다는 말 듣는데 사친도 없고 나 꼬시려는 남자도 그닥 없어 속상하다,먼저꼬셔 ㅇㅇ,인티
15226,태그없음,남자는 결혼 하고싶은 나이 몇이야?,32~35,인티
15227,태그없음,ㅋㅋ 애인이 사귄 날짜를 모름,나도 잘몰라,인티
15228,이별,헤어졌다,파이팅,펨코
15229,이별,끝내자고 말 꺼내는게 너무 어렵다,다른남자 생겼어?,인티
15230,이별,전애인 잊으려고 새로운 사람 만난적있는₩청자₩있어? 하,좀 나아 ㅋㅋ,인티
15231,이별,이별할 것 같아요,힘내세요 저도 일주일전에 헤어졌는데 아직도 많이 생각나네요 정리 잘하시고 헤어짐도 사랑의 일부라 생각하면 좋을 것 같아요 시간이 지나면 더 행복해져요 우리,펨코
15232,태그없음,"넷상, 어플에서 사람 만나지 말라고 하잖아 인스타도 포함이라고 생각해?",인스타도 다를 거 없다고 생각함,인티
15233,태그없음,\(여자)청자\들아 MBTI 를 알아두는게 연애 성공하는데 도움이 된다고 생각해?,도움이 아예 안되진 않았고 조금은?,인티
15234,연애중,회피형 애인 잠수 하루 넘었는데 연락오게 하려면 냅둬야돼?,너는 그동안 맘 정리 끝내면 되고 연락 오면 헤어지자 한 마디 해,인티
15235,태그없음,원래 150일 쯤 되면 맨날 싸우나,나는 거의 100일 됐는데 맨날 싸움,인티
15236,태그없음,어바웃타임 재밌게 본 INFJ\(여자)청자\ 있어?,나 잼썻엉,인티
15237,태그없음,나 전애인한테 너무했을까전애인 못잊는 친구들 알려주라,칼같이 끊어낸건 현애인한텐 정말 잘한거긴 한데 한편으론 전애인 마음도 이해가 가서 그냥 안타깝다 어쩔 수 없지 헤어진건데 그냥 잊어,인티
15238,연애중,내가 상대방에게 많은거를 바라는건가,그냥 성향이 다른것같은데,인티
15239,연애중,애인 과거가 너무 궁금하면 어케?,난 모르는 게 약이라고 생각해서 안 물어봄 근데 정 알고 싶으면 차라리 아무렇지 않은 척 돌직구로 물어봐,인티
15240,이별,내 연락은 안읽씹인지 차단인디 모르겠는데 안보면서 스토리는 꼬박꼬박 봐,연락할 생각은 없지만 궁금은 하다 OR 스토리 아무생각없이 넘김,인티
15241,태그없음,그냥 마음식어서 헤어진거랑 회피형이랑 어떻게 구분해?,지금까지 행동보면알지 트러블 있을때마다 피하거나 그래야 회피형이지 마지막에 헤어징때 안만났다고 회피형이라 단정지을 순 없지,인티
15242,태그없음,남자가 무섭다고 말하는 의미?,뭔 장난치길래?,인티
15243,연애중,애인이 요즘 사사건건 트집잡아,어떤식으로 잡는데?,인티
15244,질문,친구로 지내자고 하면 상대방이 상처받을까?,차라리 그만 연락하자하고 상대편이 친구로 지내자고 하면 ㅇㅋ하셈,펨코
15245,태그없음,바람 피는 사람 많다는거 넷사세라는게 넷사세야?,바람피는 사람 엄청 많음,인티
15246,잡담,걍 상대방이 선 그으면,저도 선 그으면 안 다가감 흉흉한 세상,펨코
15247,태그없음,애인 출근할때 카톡 없는거 서운하다고 해도 될까?,웅 ㅇㅇ,인티
15248,태그없음,관심 있을 때 하는 행동이나 말 있으려나,다가갈 여지를 줘,인티
15249,잡담,마카롱 10개 어떻게 처리하나,다른선물은 나중에 주면 되는데 마카롱은 해치워야되니깐,펨코
15250,태그없음,왜자꾸 커플을 외모로 판단할까 미녀와 야수 진짜ㅋㅌㅌㅌ,미녀와 야수레? 너희커플을?,인티
15251,잡담,올해 크리스마스,보일러 틀고 귤까드세요,펨코
15252,태그없음,번호를 너네가 따고 그쪽에서 번호 줘서 한번 만나봤는데 알고보니 공시생이래,이해 안 될 게 뭐 있엉?,인티
15253,태그없음,강남 클럽 자주다니는 여자들은 눈이 높을까?,안높겠지 너가 산증인이고만,인티
15254,잡담,근데 확실히 남자들은 카톡정리 잘 안하는듯?,케바케겠지만 난 카톡 정리 무조건 삭제해야 되는 톡 아니면 절대 삭제 안 ㅋㅋ,펨코
15255,잡담,예전 연애담인데 5자매인 여친 만났을때 좀 피곤하긴 하더라,상상만해도 불편하네요;;,펨코
15256,잡담,내 삶에 변화를 주기,새해복 많이받아라 친구야,펨코
15257,연애중,꼬박꼬박 럽스타해도 사이가 별로 안 좋은 커플있을까?,많지 ,인티
15258,잡담,배고파ㅜㅠㅠ,허니콤보,펨코
15259,질문,헤어지고 한달만에 바로 다른 사람 만나기도함?,그런 사람이 있냐 없냐 물으면 당연히 있지 않을까요,펨코
15260,잡담,헤어지니까 별 일이 다생기네,ㅋㅋ 허허 아이들이 당돌하네요,펨코
15261,태그없음,헤어지고 이렇게까지 붙잡아봤다 매달려봤다하는거 적어주고 가주라,술 먹고 걔 친구들 만나고 있는데 울면서 만나달라고 해서 나 만나러옴ㅋㅋ,인티
15262,잡담,여사친한테 생축받았음,생일축하 ㅊㅊ,펨코
15263,태그없음,애인이 카톡할때 항상 ㅇㅇ아이러고 말을 안해,악!!! 나도!!! 요즘 들어서 그러는데 답답해 할 말 다 해놓고 가면 좋겠다고 말해도 이름만 부르고 튐 ,인티
15264,잡담,성형중독자들의 심리를 요즘엔 알겠네,난 쫄보라 그냥 얼굴에 칼을 대는것 자체가 존경스러워,펨코
15265,태그없음,인기많고 예쁜 애가 나 좋다고 하니까 기분이 이상해,₩화자₩ 자신감을 가져ㅋㅋㅋㅋㅋ좋은 부분이 있으니까 좋아하지 않을까? 외모는 사람의 일부분일 뿐이라구 차지하는 부분은 크지만,인티
15266,이별,"최선의 이별을 해서 아쉬움은 없는데, 미움이 남아버림",고생하셨슴 ㅠㅠ,펨코
15267,이별,그만 만나자는 이유를 듣는게 진짜 힘드네,그래도 미련없이 잘 헤어지게 해준듯,펨코
15268,잡담,연락에 연연 안하는게 일단 확실한 답은 맞는 듯,ㄹㅇ 집착하지않고 연연해하지않으면 서서히 다가와있는듯,펨코
15269,태그없음,내일 뭐할지 아직도 못 정함ㅋㅋ,어딜가나 많으니까 아무데나 가고싶은데 가,인티
15270,짝,ESTP ₩청자₩들아 사친이랑 둘이 다른 도시 여행 갈 수 있어?,ㅇㅇㅇ ㅋㅋㅋ,인티
15271,태그없음,15센치 차이면 그래도 꽤 많이 나는구 아녀??!!,사진을 찍으면 나!,인티
15272,이별,연애할 상황이 아니라고 카톡 완전 장문으로,아니 좋아하면 어려운 상황에도 만남,인티
15273,잡담,여자들은 눈치가 정말로 빠르다,그사람들 기준에서는 모르는 사람이 곰탱이로 보이지 않을까ㅋㅋㅋ?,펨코
15274,태그없음,사귀고 언제까지 설레??,백일?,인티
15275,이별,헤어지고 5개월 이상 지나서 다시 만난 ₩청자₩들 있어?,1년 거의 다돼갈쯤 내가 연락해서 다시 만나는중! 난 연애 안했었고 걘 짧게 했었어,인티
15276,태그없음,다들 애인이 사친들이랑 연락해도 괜찮아?,매일일상연락 이런건 시름,인티
15277,잡담,아까 카톡 대화 올렸는데 맘 아프다 ㅠㅠㅋㅋ,지금 뭐하지마시고 인스타에 할 거 잘하고 잘 지내는 모습 보여주세요 차단 안한거보니 계속 보긴 할텐데,펨코
15278,태그없음,왕 다들 친구들이랑 파티 하는데 나만 애인이랑 하네,애인이 최고의 친구지 나도 애인이랑만 파티해ㅎㅎ,인티
15279,태그없음,엣티제들아 너네의 관심 표현이 뭐야?,내 남친이 엣티제인데 좋아하면 완전 불도저처럼 하고 ,인티
15280,질문,데이트 통장 하자는데 이거 할만함?,서로 벌이가 비슷하고 비슷하게 지출하는걸 원한다면 너무나도 좋지 않을까?,펨코
15281,데이트코스 질문,해수욕 없이도 부산여행 괜찮을까요?,그러는 사람들 무지 많을걸요? 바다 보고 해변 걷다가 사진도 찍고 그리고는 숙소 들어가고 하는 사람들 많을텐데,펨코
15282,태그없음,짝남이 질투났었다는데 답장 뭐라보낼까 ㅜㅜㅜㅜㅜ?,급발진하자,인티
15283,태그없음,애인이 직장인인 커플들아 일주일에 몇 번 만나?,주에 한번,인티
15284,잡담,얼마없는 친구들도 다 삭제해버림왜캐 열등감이들까,심리상담가 예약 추천 드려요,펨코
15285,질문,취준생 만남?,ㄴㄴ 취준생은 아냐,펨코
15286,태그없음,애인한테 치질수술,걍 터놓고 말함,인티
15287,잡담,유료 mbti 검사 하고왔음 ㅎㅎ,p인데 그 정도면 j맞는거같은데ㅋㅋ,펨코
15288,연애중,1년에 8천 벌면서 더치페이 하는거 맞나,나라면 안 만남,인티
15289,연애중,진짜 애인 동성친구 때문에 스트레스 받아본 적 있니,아 나도 살다살다 애인 동성친구때문에 싸울거라곤 생각도 못했고 우리 초반중반까지 동성친구 문제로 다툼,인티
15290,이별,이렇게 마지막 연락해놓고 저거에 답장 읽씹한 심리가 뭘까 도대체??,나쁜 사람 되기 싫어서 그런거지,인티
15291,잡담,정신적으로 건강한 사람 만나야된다,난 그래서 정신과갈라고 흑흑,펨코
15292,이별,다들 재회 몇달까지 기다릴꺼야?,내 마음이 남아있는 한 계속,인티
15293,태그없음,애인이랑 여행가는데 숙박비 반반 첨해봄,오 당연하게 그렇게 생각하는구나,인티
15294,태그없음,애인한테 사준 선물이 내가 산거보다 싼거면 속상해하려나?,애인한테 사준게 30만원이란거야 20만원이란거야 ?,인티
15295,질문,아이폰 쓸 거 같이 생겼다가 플러스임?,별뜻 없을듯요,펨코
15296,연애중,"애인이랑 성향,성격,가치관 등 안맞았던 \청자\들",헤어졌음,인티
15297,잡담,시간이 약이긴 할걸까?,그게 딜레마 그낭 님이 원하는 사람을 찾아야 그런게 없어짐 가만히 님한테 맞는 여자 오길 바라면 아무것도 안됌,펨코
15298,연애중,서로 외로워서 만났는데 오래가는 경우있나,내 경험으로는 그닥 오래 안 갓어,인티
15299,태그없음,너무 심심해서 연애하는거 별로야??,우심연까,인티
15300,잡담,궁금한게 있는데 뭐만 하면 말대답한다는 여자친구 어케 생각해요?,여친 직업이?,펨코
15301,잡담,오늘 칰해지고 싶은 여사친이랑 영화봄,돈없으면 내달라고해야죠 같이 손잡고 봐야지 더 가깝게,펨코
15302,잡담,와 여친 네웹 1차 붙었당,편집자의 길을 걷는건가요 ㄷㄷ,펨코
15303,태그없음,남녀공학 나온애들 부럽다,괜찮다 야 남녀공학나와도 친구없었을수 있자나 나처럼,인티
15304,태그없음,기독교인 사람은 연인이 무교면 전도하고 싶어져?,기독교인은 전도를 해야한대,인티
15305,태그없음,나 들이대도 되니??,저 행동은 남들 챙기는 스타일이라면,인티
15306,태그없음,23살 남자 21여자 당연히 여자로 보겠지?,ㅇㅇ웅,인티
15307,태그없음,사친이 몇백하는 명품백 사심없이 준대,걔가 준다면 주는건데 넌 걔 그런거 사줄 능력됨? 그게 아니면 안받을래,인티
15308,잡담,논 커피가 뭐야?,논 카페인 아냐?,펨코
15309,태그없음,짝남 인스타 언팔하고 카톡 차단함ㅎㅎㅎㅎㅎ,왜?! 무슨 일 있었어?,인티
